Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year
1,9.79,+0.8,Noah LYLES,18 JUL 1997,USA,1,,"Icahn Stadium, New York, NY (USA)",24 JUL 2026,1280,men_100m,2026
2,9.82,+0.6,Oblique SEVILLE,16 MAR 2001,JAM,1,,"National Stadium, Kingston (JAM)",19 JUN 2026,1269,men_100m,2026
3,9.83,+1.3,Emmanuel ESEME,17 AUG 1993,CMR,1f1,,"Scotstoun Stadium, Glasgow (GBR)",28 JUL 2026,1266,men_100m,2026
4,9.84,+0.7,Kayinsola AJAYI,14 SEP 2004,NGR,1h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",29 MAY 2026,1262,men_100m,2026
5,9.85,+1.5,Ronal LONGA,30 JUN 2004,COL,1,,"Alfonso Galvis Duque Stadium, Medellín (COL)",26 JUN 2026,1259,men_100m,2026
5,9.85,+1.3,Lachlan KENNEDY,04 NOV 2003,AUS,2f1,,"Scotstoun Stadium, Glasgow (GBR)",28 JUL 2026,1259,men_100m,2026
7,9.88,+0.8,Ronnie BAKER,15 OCT 1993,USA,2,,"Icahn Stadium, New York, NY (USA)",24 JUL 2026,1248,men_100m,2026
7,9.88,+0.8,Kenneth BEDNAREK,14 OCT 1998,USA,3,,"Icahn Stadium, New York, NY (USA)",24 JUL 2026,1248,men_100m,2026
9,9.89,+1.2,Busang Collen KEBINATSHIPI,13 FEB 2004,BOT,1,,"National Stadium, Gaborone (BOT)",03 APR 2026,1245,men_100m,2026
9,9.89,+1.5,Sam BLASKOWSKI,05 NOV 2002,USA,1f1,,"Ray Conn Sports Complex, Cleveland, TN (USA)",30 MAY 2026,1245,men_100m,2026
9,9.89,+1.4,Courtney LINDSEY,18 NOV 1998,USA,1f1,,"Horizon HS, Winter Garden, FL (USA)",20 JUN 2026,1245,men_100m,2026
9,9.89,+1.9,Kadrian GOLDSON,08 NOV 1997,JAM,1f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",10 JUL 2026,1245,men_100m,2026
9,9.89,+1.0,Bayanda WALAZA,09 FEB 2006,RSA,1,,"Štadión SNP, Banská Bystrica (SVK)",21 JUL 2026,1245,men_100m,2026
14,9.90,+1.2,Max THOMAS,24 FEB 2004,USA,1f2,,"Percy Beard Track, Gainesville, FL (USA)",04 APR 2026,1241,men_100m,2026
14,9.90,+1.3,Bryan LEVELL,23 DEC 2003,JAM,1f1,,"National Stadium, Kingston (JAM)",19 APR 2026,1241,men_100m,2026
14,9.90,+2.0,Christian COLEMAN,06 MAR 1996,USA,1sf2,,"Icahn Stadium, New York, NY (USA)",24 JUL 2026,1241,men_100m,2026
17,9.91,+0.5,Jordan ANTHONY,29 JUN 2004,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1238,men_100m,2026
17,9.91,+0.1,Trayvon BROMELL,10 JUL 1995,USA,1,,"Stade Charléty, Paris (FRA)",28 JUN 2026,1238,men_100m,2026
17,9.91,+1.3,Gift LEOTLELA,12 MAY 1998,RSA,4f1,,"Scotstoun Stadium, Glasgow (GBR)",28 JUL 2026,1238,men_100m,2026
20,9.92,+0.5,Joseph Paul AMOAH,12 JAN 1997,GHA,1,,"Alumni Stadium, Guelph (CAN)",03 JUN 2026,1234,men_100m,2026
20,9.92,+1.5,Eliezer ADJIBI,23 SEP 2000,CAN,2,,"Alfonso Galvis Duque Stadium, Medellín (COL)",26 JUN 2026,1234,men_100m,2026
22,9.93,+1.0,Jerome BLAKE,18 AUG 1995,CAN,1f1,,"National Stadium, Gaborone (BOT)",26 APR 2026,1231,men_100m,2026
22,9.93,+0.6,Gary CARD,04 JUN 2007,JAM,2,,"National Stadium, Kingston (JAM)",19 JUN 2026,1231,men_100m,2026
22,9.93,+0.5,Favour ASHE,28 APR 2002,NGR,1,,"Godswill Akpabio International Stadium, Uyo (NGR)",22 JUN 2026,1231,men_100m,2026
25,9.94,+0.7,Mustapha BOKPIN,17 FEB 2001,GHA,1f1,,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",16 MAY 2026,1227,men_100m,2026
25,9.94,+0.2,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Egret Stadium, Xiamen (CHN)",23 MAY 2026,1227,men_100m,2026
25,9.94,+0.6,Ackeem BLAKE,21 JAN 2002,JAM,3,,"National Stadium, Kingston (JAM)",19 JUN 2026,1227,men_100m,2026
25,9.94,+0.1,Tate TAYLOR,26 SEP 2007,USA,1,,"Hayward Field, Eugene, OR (USA)",06 AUG 2026,1227,men_100m,2026
29,9.95,+1.0,Andre DE GRASSE,10 NOV 1994,CAN,2f1,,"National Stadium, Gaborone (BOT)",26 APR 2026,1224,men_100m,2026
29,9.95,-0.2,Jelani WATKINS,05 NOV 2004,USA,1f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",16 MAY 2026,1225,men_100m,2026
29,9.95,+0.4,Letsile TEBOGO,07 JUN 2003,BOT,3,,"Stadio Olimpico, Roma (ITA)",04 JUN 2026,1224,men_100m,2026
29,9.95,-1.1,Jaiden REID,10 APR 2005,CAY,2sf3,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1230,men_100m,2026
29,9.95,+1.6,Bradley NKOANA,27 JAN 2005,RSA,1,,"Stade du Parc de la Dodaine, Nivelles (BEL)",27 JUN 2026,1224,men_100m,2026
34,9.96,+0.1,Lamont Marcell JACOBS,26 SEP 1994,ITA,3,,"Stade Charléty, Paris (FRA)",28 JUN 2026,1220,men_100m,2026
34,9.96,+2.0,Travis WILLIAMS,11 MAR 2003,JAM,1f1,,"Cerritos College, Norwalk, CA (USA)",11 JUL 2026,1220,men_100m,2026
36,9.97,+0.1,Akani SIMBINE,21 SEP 1993,RSA,4,,"Stade Charléty, Paris (FRA)",28 JUN 2026,1217,men_100m,2026
36,9.97,+1.9,Brandon HICKLIN,02 APR 1999,USA,4f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",10 JUL 2026,1217,men_100m,2026
36,9.97,-0.7,Romell GLAVE,11 NOV 1999,GBR,3,,"Olympic Stadium, London (GBR)",18 JUL 2026,1221,men_100m,2026
39,9.98,+1.9,Neo MOSEBI,16 APR 2004,RSA,1f1,,"Cardinal Park, Louisville, KY (USA)",16 MAY 2026,1213,men_100m,2026
39,9.98,-0.2,Ajani DWYER,18 MAY 2006,USA,1pr6,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",27 MAY 2026,1214,men_100m,2026
39,9.98,+0.8,Owen ANSAH,28 NOV 2000,GER,1f1,,"Universitätsstadion Am Biopark, Regensburg (GER)",06 JUN 2026,1213,men_100m,2026
39,9.98,+0.5,Adekalu Nicholas FAKOREDE,28 JUN 2003,NGR,2,,"Godswill Akpabio International Stadium, Uyo (NGR)",22 JUN 2026,1213,men_100m,2026
39,9.98,+1.5,Eloy BENITEZ,07 MAY 2003,PUR,3,,"Alfonso Galvis Duque Stadium, Medellín (COL)",26 JUN 2026,1213,men_100m,2026
39,9.98,+0.8,Reynier BERENGUER,1996,CUB,1f2,,"Estádio José Vieira de Carvalho, Maia (POR)",04 JUL 2026,1213,men_100m,2026
45,9.99,+0.1,Israel OKON,11 NOV 2006,NGR,1h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",29 MAY 2026,1210,men_100m,2026
45,9.99,+1.5,Cameron CRUMP,03 SEP 1999,USA,2f1,,"Ray Conn Sports Complex, Cleveland, TN (USA)",30 MAY 2026,1210,men_100m,2026
45,9.99,+0.6,Nishion EBANKS,13 APR 2000,JAM,4,,"National Stadium, Kingston (JAM)",19 JUN 2026,1210,men_100m,2026
45,9.99,+1.4,Pjai AUSTIN,19 SEP 2000,USA,2f1,,"Horizon HS, Winter Garden, FL (USA)",20 JUN 2026,1210,men_100m,2026
45,9.99,+1.4,Puripol BOONSON,13 JAN 2006,THA,f1,,"Městský stadión Černá hora, Litomyšl (CZE)",01 AUG 2026,1210,men_100m,2026
50,10.00,+0.9,Gout GOUT,29 DEC 2007,AUS,1f1,,"QSAC State Athletics Facility, Nathan, Brisbane (AUS)",21 FEB 2026,1206,men_100m,2026
50,10.00,+2.0,John CALEB,05 DEC 2007,NGR,1f2,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1206,men_100m,2026
