Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,12:45.70,,Birhanu BALEW,27 FEB 1996,BRN,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2026,1263,men_5000m,2026,https://worldathletics.org/athletes/athlete=14695983
2,13:03.93,,Gulveer SINGH,01 JUN 1998,IND,2,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1195,men_5000m,2026,https://worldathletics.org/athletes/india/gulveer-singh-15023839
3,13:14.18,,Nagiya MORI,03 JUL 1999,JPN,2f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1158,men_5000m,2026,https://worldathletics.org/athletes/athlete=14841940
4,13:16.38,,Tomonori YAMAGUCHI,13 APR 2003,JPN,4f4,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1150,men_5000m,2026,https://worldathletics.org/athletes/japan/tomonori-yamaguchi-14962831
5,13:18.16,,Kazuya SHIOJIRI,08 NOV 1996,JPN,5f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1144,men_5000m,2026,https://worldathletics.org/athletes/athlete=14648834
6,13:19.24,,Itta TAMEIKE,23 SEP 2003,JPN,3f2,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1140,men_5000m,2026,https://worldathletics.org/athletes/athlete=14921572
7,13:19.44,,Kaisei OKADA,30 AUG 2005,JPN,8f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1139,men_5000m,2026,https://worldathletics.org/athletes/japan/kaisei-okada-14967421
8,13:20.35,,Yota MASHIKO,03 AUG 2007,JPN,9f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1136,men_5000m,2026,https://worldathletics.org/athletes/japan/yota-mashiko-15050329
9,13:20.64,,Rui SUZUKI,19 APR 2006,JPN,6f4,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1135,men_5000m,2026,https://worldathletics.org/athletes/japan/rui-suzuki-15005772
10,13:21.96,,Hyuga ENDO,05 AUG 1998,JPN,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",13 FEB 2026,1180,men_5000m,2026,https://worldathletics.org/athletes/athlete=14671549
11,13:21.99,,Ryo KURIMURA,04 JUL 2007,JPN,12f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1130,men_5000m,2026,https://worldathletics.org/athletes/japan/ryo-kurimura-15046215
12,13:22.46,,Yu SHIBATA,19 AUG 2004,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",12 APR 2026,1129,men_5000m,2026,https://worldathletics.org/athletes/japan/yu-shibata-14948592
13,13:22.56,,Shota NAKANO,12 JUN 2001,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",14 JUN 2026,1128,men_5000m,2026,https://worldathletics.org/athletes/athlete=14854897
14,13:22.97,,Ryuto IGAWA,05 SEP 2000,JPN,3,,"Municipal Mizuho Stadium, Nagoya (JPN)",14 JUN 2026,1127,men_5000m,2026,https://worldathletics.org/athletes/athlete=14854888
15,13:23.92,,Yamato YOSHII,14 FEB 2002,JPN,8f4,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1123,men_5000m,2026,https://worldathletics.org/athletes/athlete=14851972
16,13:24.97,,Akira AIZAWA,18 JUL 1997,JPN,1f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1120,men_5000m,2026,https://worldathletics.org/athletes/athlete=14675312
17,13:25.62,,Rui AOKI,31 MAR 2004,JPN,5,,"Municipal Mizuho Stadium, Nagoya (JPN)",14 JUN 2026,1117,men_5000m,2026,https://worldathletics.org/athletes/athlete=14921563
18,13:26.23,,Yamato HAMAGUCHI,03 MAY 2006,JPN,2f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1115,men_5000m,2026,https://worldathletics.org/athletes/japan/yamato-hamaguchi-14958220
19,13:26.63,,Yuichiro NISHIKAWA,10 OCT 1997,JPN,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",13 FEB 2026,1163,men_5000m,2026,https://worldathletics.org/athletes/athlete=14733494
20,13:26.74,,Tomoya OGIKUBO,11 DEC 1997,JPN,6,,"Municipal Mizuho Stadium, Nagoya (JPN)",14 JUN 2026,1114,men_5000m,2026,https://worldathletics.org/athletes/athlete=14813995
21,13:26.92,,Yosihiro KUSUOKA,16 APR 2004,JPN,1h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1113,men_5000m,2026,https://worldathletics.org/athletes/japan/yosihiro-kusuoka-14979888
